zip,income_household_median,,,,,,,,,,,,,
46792,40.68472,,,,,,,,,,,,,
46793,41.46106,,,,,,,,,,,,,
46794,41.46654,,,,,,,,,,,,,
46795,41.55116,,,,,,,,,,,,,
46796,41.3367,,,,,,,,,,,,,
46797,41.12749,,,,,,,,,,,,,
46798,40.94256,,,,,,,,,,,,,
46799,40.91592,,,,,,,,,,,,,
46802,41.06787,,,,,,,,,,,,,
46803,41.06972,,,,,,,,,,,,,
46804,41.05421,,,,,,,,,,,,,
46805,41.09918,,,,,,,,,,,,,
46806,41.04649,,,,,,,,,,,,,
46807,41.04489,,,,,,,,,,,,,
46808,41.09887,,,,,,,,,,,,,
46809,41.00088,,,,,,,,,,,,,
46814,41.04616,,,,,,,,,,,,,
46815,41.1034,,,,,,,,,,,,,
46816,41.00396,,,,,,,,,,,,,
46818,41.14698,,,,,,,,,,,,,
46819,40.96409,,,,,,,,,,,,,
46825,41.15397,,,,,,,,,,,,,
46835,41.15086,,,,,,,,,,,,,
46845,41.2051,,,,,,,,,,,,,
46901,40.52487,,,,,,,,,,,,,
46902,40.43743,,,,,,,,,,,,,
46910,41.04537,,,,,,,,,,,,,
46911,40.62859,,,,,,,,,,,,,
46913,40.50364,,,,,,,,,,,,,
46914,40.63068,,,,,,,,,,,,,
46915,40.47832,,,,,,,,,,,,,
46917,40.62071,,,,,,,,,,,,,
46919,40.58826,,,,,,,,,,,,,
46920,40.46459,,,,,,,,,,,,,
46922,41.13993,,,,,,,,,,,,,
46923,40.606,,,,,,,,,,,,,
46926,40.88283,,,,,,,,,,,,,
46928,40.40763,,,,,,,,,,,,,
46929,40.54802,,,,,,,,,,,,,
46930,40.40946,,,,,,,,,,,,,
46931,40.94693,,,,,,,,,,,,,
46932,40.59675,,,,,,,,,,,,,
46933,40.47887,,,,,,,,,,,,,
46936,40.47942,,,,,,,,,,,,,
46937,40.41523,,,,,,,,,,,,,
46938,40.4482,,,,,,,,,,,,,
46939,40.99337,,,,,,,,,,,,,
46940,40.6882,,,,,,,,,,,,,
46941,40.82833,,,,,,,,,,,,,
46943,40.9735,,,,,,,,,,,,,
46945,41.1211,,,,,,,,,,,,,
46946,41.03932,,,,,,,,,,,,,
46947,40.76044,,,,,,,,,,,,,
46950,40.88391,,,,,,,,,,,,,
46951,40.94616,,,,,,,,,,,,,
46952,40.59882,,,,,,,,,,,,,
46953,40.51928,,,,,,,,,,,,,
46957,40.38866,,,,,,,,,,,,,
46958,40.81817,,,,,,,,,,,,,
46959,40.61272,,,,,,,,,,,,,
46960,41.15735,,,,,,,,,,,,,
46961,40.76573,,,,,,,,,,,,,
46962,40.98774,,,,,,,,,,,,,
46965,40.41601,,,,,,,,,,,,,
46967,40.69504,,,,,,,,,,,,,
46968,41.17049,,,,,,,,,,,,,
46970,40.75827,,,,,,,,,,,,,
46971,40.6606,,,,,,,,,,,,,
46974,40.94839,,,,,,,,,,,,,
46975,41.0718,,,,,,,,,,,,,
46978,40.8587,,,,,,,,,,,,,
46979,40.42759,,,,,,,,,,,,,
46980,40.95598,,,,,,,,,,,,,
46982,41.05717,,,,,,,,,,,,,
46984,40.66777,,,,,,,,,,,,,
46985,40.95485,,,,,,,,,,,,,
46986,40.49481,,,,,,,,,,,,,
46987,40.56847,,,,,,,,,,,,,
46988,40.8802,,,,,,,,,,,,,
46989,40.45056,,,,,,,,,,,,,
46990,40.89851,,,,,,,,,,,,,
46991,40.63034,,,,,,,,,,,,,
46992,40.78509,,,,,,,,,,,,,
46994,40.66661,,,,,,,,,,,,,
46996,41.0626,,,,,,,,,,,,,
46998,40.57536,,,,,,,,,,,,,
47001,39.0579,,,,,,,,,,,,,
47003,39.55628,,,,,,,,,,,,,
47006,39.29141,,,,,,,,,,,,,
47010,39.4981,,,,,,,,,,,,,
47011,38.8724,,,,,,,,,,,,,
47012,39.41892,,,,,,,,,,,,,
47016,39.37414,,,,,,,,,,,,,
47017,38.93745,,,,,,,,,,,,,
47018,38.98684,,,,,,,,,,,,,
47020,38.8119,,,,,,,,,,,,,
47021,38.97015,,,,,,,,,,,,,
47022,39.20722,,,,,,,,,,,,,
47023,39.07255,,,,,,,,,,,,,
47024,39.47611,,,,,,,,,,,,,
47025,39.15415,,,,,,,,,,,,,
47030,39.42686,,,,,,,,,,,,,
47031,39.12872,,,,,,,,,,,,,
47032,39.08109,,,,,,,,,,,,,
47033,39.28127,,,,,,,,,,,,,
47034,39.20428,,,,,,,,,,,,,
47035,39.31016,,,,,,,,,,,,,
47036,39.38563,,,,,,,,,,,,,
47037,39.16431,,,,,,,,,,,,,
47038,38.84588,,,,,,,,,,,,,
47040,38.91703,,,,,,,,,,,,,
47041,39.23432,,,,,,,,,,,,,
47042,39.01247,,,,,,,,,,,,,
47043,38.7949,,,,,,,,,,,,,
47060,39.29828,,,,,,,,,,,,,
47102,38.75745,,,,,,,,,,,,,
47104,38.54568,,,,,,,,,,,,,
47106,38.46071,,,,,,,,,,,,,
47108,38.6455,,,,,,,,,,,,,
47110,38.09541,,,,,,,,,,,,,
47111,38.46604,,,,,,,,,,,,,
47112,38.19235,,,,,,,,,,,,,
47114,38.28754,,,,,,,,,,,,,
47115,38.34465,,,,,,,,,,,,,
47116,38.32521,,,,,,,,,,,,,
47117,38.10505,,,,,,,,,,,,,
47118,38.29788,,,,,,,,,,,,,
47119,38.36699,,,,,,,,,,,,,
47120,38.45568,,,,,,,,,,,,,
47122,38.3041,,,,,,,,,,,,,
47123,38.2856,,,,,,,,,,,,,
47124,38.36591,,,,,,,,,,,,,
47125,38.46341,,,,,,,,,,,,,
47126,38.54979,,,,,,,,,,,,,
47129,38.31378,,,,,,,,,,,,,
47130,38.33528,,,,,,,,,,,,,
47135,38.04108,,,,,,,,,,,,,
47136,38.23511,,,,,,,,,,,,,
47137,38.18899,,,,,,,,,,,,,
47138,38.68215,,,,,,,,,,,,,
47140,38.38063,,,,,,,,,,,,,
47141,38.54925,,,,,,,,,,,,,
47142,38.0684,,,,,,,,,,,,,
47143,38.46877,,,,,,,,,,,,,
47145,38.33454,,,,,,,,,,,,,
47147,38.5942,,,,,,,,,,,,,
47150,38.28831,,,,,,,,,,,,,
47160,38.14817,,,,,,,,,,,,,
47161,38.32281,,,,,,,,,,,,,
47162,38.55477,,,,,,,,,,,,,
47163,38.54101,,,,,,,,,,,,,
47164,38.40462,,,,,,,,,,,,,
47165,38.50152,,,,,,,,,,,,,
47166,38.30668,,,,,,,,,,,,,
47167,38.6077,,,,,,,,,,,,,
47170,38.68734,,,,,,,,,,,,,
47172,38.39745,,,,,,,,,,,,,
47174,38.22716,,,,,,,,,,,,,
47175,38.35902,,,,,,,,,,,,,
47177,38.59947,,,,,,,,,,,,,
47201,39.15074,,,,,,,,,,,,,
47203,39.23189,,,,,,,,,,,,,
47220,38.87786,,,,,,,,,,,,,
47223,39.0555,,,,,,,,,,,,,
47224,38.88816,,,,,,,,,,,,,
47225,39.43554,,,,,,,,,,,,,
47226,39.28266,,,,,,,,,,,,,
47227,38.87506,,,,,,,,,,,,,
47229,38.80289,,,,,,,,,,,,,
47230,38.7946,,,,,,,,,,,,,
47231,38.89792,,,,,,,,,,,,,
47232,39.11297,,,,,,,,,,,,,
47234,39.37611,,,,,,,,,,,,,
47235,39.01385,,,,,,,,,,,,,
47236,39.15181,,,,,,,,,,,,,
47240,39.32394,,,,,,,,,,,,,
47243,38.67214,,,,,,,,,,,,,
47244,39.21802,,,,,,,,,,,,,
47246,39.29804,,,,,,,,,,,,,
47247,39.05993,,,,,,,,,,,,,
47250,38.81867,,,,,,,,,,,,,
47260,38.83596,,,,,,,,,,,,,
47263,39.30864,,,,,,,,,,,,,
47264,38.96434,,,,,,,,,,,,,
47265,39.00818,,,,,,,,,,,,,
47270,38.8397,,,,,,,,,,,,,
47272,39.41519,,,,,,,,,,,,,
47273,39.07472,,,,,,,,,,,,,
47274,38.96261,,,,,,,,,,,,,
47280,39.29655,,,,,,,,,,,,,
47281,38.78563,,,,,,,,,,,,,
47282,38.98538,,,,,,,,,,,,,
47283,39.16978,,,,,,,,,,,,,
47302,40.12992,,,,,,,,,,,,,
47303,40.27108,,,,,,,,,,,,,
47304,40.23398,,,,,,,,,,,,,
47305,40.19387,,,,,,,,,,,,,
47306,40.20542,,,,,,,,,,,,,
47320,40.2787,,,,,,,,,,,,,
47324,39.74119,,,,,,,,,,,,,
47325,39.69395,,,,,,,,,,,,,
47326,40.54597,,,,,,,,,,,,,
47327,39.8318,,,,,,,,,,,,,
47330,39.78792,,,,,,,,,,,,,
47331,39.63086,,,,,,,,,,,,,
47334,40.11267,,,,,,,,,,,,,
47335,39.81171,,,,,,,,,,,,,
47336,40.39694,,,,,,,,,,,,,
47337,39.80286,,,,,,,,,,,,,
47338,40.34363,,,,,,,,,,,,,
47339,39.96337,,,,,,,,,,,,,
47340,40.181,,,,,,,,,,,,,
47341,39.9741,,,,,,,,,,,,,
47342,40.32184,,,,,,,,,,,,,
47344,39.87857,,,,,,,,,,,,,
47345,39.892,,,,,,,,,,,,,
47346,39.93442,,,,,,,,,,,,,
47348,40.45725,,,,,,,,,,,,,
47351,39.90442,,,,,,,,,,,,,
47352,39.79597,,,,,,,,,,,,,
47353,39.62757,,,,,,,,,,,,,
47354,40.04628,,,,,,,,,,,,,
47355,40.04376,,,,,,,,,,,,,
47356,40.03079,,,,,,,,,,,,,
47357,39.75773,,,,,,,,,,,,,
47358,40.05488,,,,,,,,,,,,,
47359,40.55203,,,,,,,,,,,,,
47360,40.01677,,,,,,,,,,,,,
47361,40.00415,,,,,,,,,,,,,
47362,39.93186,,,,,,,,,,,,,
47366,39.86127,,,,,,,,,,,,,
47367,40.08366,,,,,,,,,,,,,
47368,40.18082,,,,,,,,,,,,,
47369,40.50714,,,,,,,,,,,,,
47370,39.81281,,,,,,,,,,,,,
47371,40.41874,,,,,,,,,,,,,
47373,40.33863,,,,,,,,,,,,,
47374,39.83376,,,,,,,,,,,,,
47380,40.28553,,,,,,,,,,,,,
47381,40.38665,,,,,,,,,,,,,
47382,40.23692,,,,,,,,,,,,,
47383,40.15123,,,,,,,,,,,,,
47384,39.91365,,,,,,,,,,,,,
47385,39.83194,,,,,,,,,,,,,
47386,40.05277,,,,,,,,,,,,,
47387,39.83677,,,,,,,,,,,,,
47388,40.0056,,,,,,,,,,,,,
47390,40.20625,,,,,,,,,,,,,
47392,39.91005,,,,,,,,,,,,,
47393,39.96559,,,,,,,,,,,,,
47394,40.1679,,,,,,,,,,,,,
47396,40.18661,,,,,,,,,,,,,
47401,39.08613,,,,,,,,,,,,,
47403,39.08635,,,,,,,,,,,,,
47404,39.22064,,,,,,,,,,,,,
47405,39.16761,,,,,,,,,,,,,
47406,39.17501,,,,,,,,,,,,,
47408,39.2283,,,,,,,,,,,,,
47420,38.91903,,,,,,,,,,,,,
47421,38.86415,,,,,,,,,,,,,
47424,39.01918,,,,,,,,,,,,,
47427,39.23915,,,,,,,,,,,,,
47429,39.27581,,,,,,,,,,,,,
47431,39.24052,,,,,,,,,,,,,
47432,38.49268,,,,,,,,,,,,,
47433,39.35569,,,,,,,,,,,,,
47434,39.01277,,,,,,,,,,,,,
47435,39.26576,,,,,,,,,,,,,
47436,38.9598,,,,,,,,,,,,,
47437,38.7135,,,,,,,,,,,,,
47438,39.1582,,,,,,,,,,,,,
47441,39.03976,,,,,,,,,,,,,
47443,38.96651,,,,,,,,,,,,,
47445,39.11289,,,,,,,,,,,,,
47446,38.73818,,,,,,,,,,,,,
47448,39.17531,,,,,,,,,,,,,
47449,38.92672,,,,,,,,,,,,,
47451,38.89176,,,,,,,,,,,,,
47452,38.6422,,,,,,,,,,,,,
47453,38.93472,,,,,,,,,,,,,
47454,38.51596,,,,,,,,,,,,,
47455,39.31271,,,,,,,,,,,,,
47456,39.46314,,,,,,,,,,,,,
47457,38.91183,,,,,,,,,,,,,
47458,39.07044,,,,,,,,,,,,,
47459,39.11167,,,,,,,,,,,,,
47460,39.28153,,,,,,,,,,,,,
47462,38.95755,,,,,,,,,,,,,
47464,39.29995,,,,,,,,,,,,,
47465,39.05474,,,,,,,,,,,,,
47467,38.76776,,,,,,,,,,,,,
47468,39.27801,,,,,,,,,,,,,
47469,38.61892,,,,,,,,,,,,,
47470,38.81623,,,,,,,,,,,,,
47471,39.14253,,,,,,,,,,,,,
47501,38.66139,,,,,,,,,,,,,
47512,38.779,,,,,,,,,,,,,
47513,38.30405,,,,,,,,,,,,,
47514,38.14861,,,,,,,,,,,,,
47515,38.17769,,,,,,,,,,,,,
47516,38.7645,,,,,,,,,,,,,
47519,38.5976,,,,,,,,,,,,,
47520,37.99351,,,,,,,,,,,,,
47521,38.39238,,,,,,,,,,,,,
47522,38.88545,,,,,,,,,,,,,
47523,38.17354,,,,,,,,,,,,,
47524,38.48312,,,,,,,,,,,,,
47525,38.02856,,,,,,,,,,,,,
47527,38.47232,,,,,,,,,,,,,
47528,38.84447,,,,,,,,,,,,,
47529,38.86386,,,,,,,,,,,,,
47531,38.04161,,,,,,,,,,,,,
47532,38.2198,,,,,,,,,,,,,
47535,38.86265,,,,,,,,,,,,,
47537,38.10971,,,,,,,,,,,,,
47541,38.23777,,,,,,,,,,,,,
47542,38.29928,,,,,,,,,,,,,
47546,38.42071,,,,,,,,,,,,,
47550,38.06213,,,,,,,,,,,,,
47551,38.12153,,,,,,,,,,,,,
47552,38.10862,,,,,,,,,,,,,
47553,38.65398,,,,,,,,,,,,,
47557,38.57005,,,,,,,,,,,,,
47558,38.64506,,,,,,,,,,,,,
47561,38.85705,,,,,,,,,,,,,
47562,38.83493,,,,,,,,,,,,,
47564,38.48166,,,,,,,,,,,,,
47567,38.46954,,,,,,,,,,,,,
47568,38.79121,,,,,,,,,,,,,
47573,38.74418,,,,,,,,,,,,,
47574,37.95265,,,,,,,,,,,,,
47575,38.32314,,,,,,,,,,,,,
47576,38.19089,,,,,,,,,,,,,
47577,38.15004,,,,,,,,,,,,,
47578,38.89288,,,,,,,,,,,,,
47579,38.11149,,,,,,,,,,,,,
47580,38.35355,,,,,,,,,,,,,
47581,38.65972,,,,,,,,,,,,,
47584,38.25111,,,,,,,,,,,,,
47585,38.26787,,,,,,,,,,,,,
47586,38.03684,,,,,,,,,,,,,
47588,38.06959,,,,,,,,,,,,,
47590,38.35314,,,,,,,,,,,,,
47591,38.62136,,,,,,,,,,,,,
47596,38.86318,,,,,,,,,,,,,
47597,38.64745,,,,,,,,,,,,,
47598,38.3875,,,,,,,,,,,,,
47601,38.05301,,,,,,,,,,,,,
47610,38.06041,,,,,,,,,,,,,
47611,38.02474,,,,,,,,,,,,,
47612,38.1946,,,,,,,,,,,,,
47613,38.15413,,,,,,,,,,,,,
47615,37.97214,,,,,,,,,,,,,
47616,38.23482,,,,,,,,,,,,,
47619,38.1924,,,,,,,,,,,,,
47620,37.93284,,,,,,,,,,,,,
47630,37.95615,,,,,,,,,,,,,
47631,38.10082,,,,,,,,,,,,,
47633,38.16835,,,,,,,,,,,,,
47634,37.93893,,,,,,,,,,,,,
47635,37.8862,,,,,,,,,,,,,
47637,38.13679,,,,,,,,,,,,,
47638,38.06959,,,,,,,,,,,,,
47639,38.18228,,,,,,,,,,,,,
47640,38.47708,,,,,,,,,,,,,
47648,38.24611,,,,,,,,,,,,,
47649,38.35154,,,,,,,,,,,,,
47654,38.2534,,,,,,,,,,,,,
47660,38.29712,,,,,,,,,,,,,
47665,38.28016,,,,,,,,,,,,,
47666,38.41922,,,,,,,,,,,,,
47670,38.34355,,,,,,,,,,,,,
47683,38.27696,,,,,,,,,,,,,
47708,37.97387,,,,,,,,,,,,,
47710,38.02518,,,,,,,,,,,,,
47711,38.0157,,,,,,,,,,,,,
47712,37.92869,,,,,,,,,,,,,
47713,37.9475,,,,,,,,,,,,,
47714,37.95768,,,,,,,,,,,,,
47715,37.97229,,,,,,,,,,,,,
47720,38.06065,,,,,,,,,,,,,
47725,38.10721,,,,,,,,,,,,,
47802,39.35153,,,,,,,,,,,,,
47803,39.46433,,,,,,,,,,,,,
47804,39.49756,,,,,,,,,,,,,
47805,39.54768,,,,,,,,,,,,,
47807,39.47061,,,,,,,,,,,,,
47809,39.47136,,,,,,,,,,,,,
47831,39.66549,,,,,,,,,,,,,
47832,39.87879,,,,,,,,,,,,,
47833,39.35841,,,,,,,,,,,,,
47834,39.52423,,,,,,,,,,,,,
47836,39.64924,,,,,,,,,,,,,
47837,39.62929,,,,,,,,,,,,,
47838,38.95679,,,,,,,,,,,,,
47840,39.40863,,,,,,,,,,,,,
47841,39.27764,,,,,,,,,,,,,
47842,39.67569,,,,,,,,,,,,,
47845,39.1936,,,,,,,,,,,,,
47846,39.36601,,,,,,,,,,,,,
47847,39.82293,,,,,,,,,,,,,
47848,39.04159,,,,,,,,,,,,,
47849,39.19196,,,,,,,,,,,,,
47850,39.24441,,,,,,,,,,,,,
47851,39.5736,,,,,,,,,,,,,
47853,39.53757,,,,,,,,,,,,,
47854,39.80874,,,,,,,,,,,,,
47855,39.18844,,,,,,,,,,,,,
47857,39.52403,,,,,,,,,,,,,
47858,39.26268,,,,,,,,,,,,,
47859,39.88595,,,,,,,,,,,,,
47860,39.72215,,,,,,,,,,,,,
47861,39.06528,,,,,,,,,,,,,
47862,39.77184,,,,,,,,,,,,,
47863,39.57848,,,,,,,,,,,,,
47865,39.01908,,,,,,,,,,,,,
47866,39.28302,,,,,,,,,,,,,
47868,39.40892,,,,,,,,,,,,,
47869,39.2751,,,,,,,,,,,,,
47870,39.37016,,,,,,,,,,,,,
47871,39.38978,,,,,,,,,,,,,
47872,39.75331,,,,,,,,,,,,,
47874,39.62913,,,,,,,,,,,,,
47875,39.71447,,,,,,,,,,,,,
47876,39.50996,,,,,,,,,,,,,
47879,39.18863,,,,,,,,,,,,,
47880,39.59976,,,,,,,,,,,,,
47881,39.48722,,,,,,,,,,,,,
47882,39.09034,,,,,,,,,,,,,
47884,39.62308,,,,,,,,,,,,,
47885,39.50872,,,,,,,,,,,,,
47901,40.4178,,,,,,,,,,,,,
47904,40.43835,,,,,,,,,,,,,
47905,40.4218,,,,,,,,,,,,,
47906,40.48541,,,,,,,,,,,,,
47907,40.42474,,,,,,,,,,,,,
47909,40.32357,,,,,,,,,,,,,
47916,39.98343,,,,,,,,,,,,,
47917,40.46881,,,,,,,,,,,,,
47918,40.30388,,,,,,,,,,,,,
47920,40.54712,,,,,,,,,,,,,
47921,40.47838,,,,,,,,,,,,,
47922,40.8762,,,,,,,,,,,,,
47923,40.61015,,,,,,,,,,,,,
47924,40.48991,,,,,,,,,,,,,
47925,40.88205,,,,,,,,,,,,,
47926,40.77789,,,,,,,,,,,,,
47928,39.93237,,,,,,,,,,,,,
47929,40.67587,,,,,,,,,,,,,
47930,40.23764,,,,,,,,,,,,,
47932,40.12764,,,,,,,,,,,,,
47933,40.03728,,,,,,,,,,,,,
47940,40.11749,,,,,,,,,,,,,
47941,40.37539,,,,,,,,,,,,,
47942,40.68791,,,,,,,,,,,,,
47943,41.0594,,,,,,,,,,,,,
47944,40.61067,,,,,,,,,,,,,
47946,40.98427,,,,,,,,,,,,,
47948,40.77638,,,,,,,,,,,,,
47949,40.06288,,,,,,,,,,,,,
47950,40.80175,,,,,,,,,,,,,
47951,40.79049,,,,,,,,,,,,,
47952,39.96186,,,,,,,,,,,,,
47954,39.90048,,,,,,,,,,,,,
47955,40.1954,,,,,,,,,,,,,
47957,41.08937,,,,,,,,,,,,,
47958,40.16452,,,,,,,,,,,,,
47959,40.86603,,,,,,,,,,,,,
47960,40.78261,,,,,,,,,,,,,
47963,40.96811,,,,,,,,,,,,,
47964,40.9523,,,,,,,,,,,,,
47965,39.95452,,,,,,,,,,,,,
47966,39.88843,,,,,,,,,,,,,
47967,40.1942,,,,,,,,,,,,,
47968,39.96209,,,,,,,,,,,,,
47969,40.20355,,,,,,,,,,,,,
47970,40.47423,,,,,,,,,,,,,
47971,40.52946,,,,,,,,,,,,,
47974,40.04297,,,,,,,,,,,,,
47975,40.44436,,,,,,,,,,,,,
47977,40.76132,,,,,,,,,,,,,
47978,40.97991,,,,,,,,,,,,,
47980,40.75393,,,,,,,,,,,,,
47981,40.24599,,,,,,,,,,,,,
47982,40.19728,,,,,,,,,,,,,
47983,40.28633,,,,,,,,,,,,,
47986,40.51384,,,,,,,,,,,,,
47987,40.11916,,,,,,,,,,,,,
47989,39.88871,,,,,,,,,,,,,
47990,40.06118,,,,,,,,,,,,,
47991,40.28034,,,,,,,,,,,,,
47992,40.31933,,,,,,,,,,,,,
47993,40.31161,,,,,,,,,,,,,
47994,40.18233,,,,,,,,,,,,,
47995,40.75861,,,,,,,,,,,,,
47997,40.66769,,,,,,,,,,,,,
48001,42.63732,,,,,,,,,,,,,
48002,42.93916,,,,,,,,,,,,,
48003,42.93228,,,,,,,,,,,,,
48005,42.85022,,,,,,,,,,,,,
48006,43.0754,,,,,,,,,,,,,
48009,42.54381,,,,,,,,,,,,,
48014,43.02466,,,,,,,,,,,,,
48015,42.48055,,,,,,,,,,,,,
48017,42.53669,,,,,,,,,,,,,
48021,42.46567,,,,,,,,,,,,,
48022,43.02824,,,,,,,,,,,,,
48023,42.70102,,,,,,,,,,,,,
48025,42.52032,,,,,,,,,,,,,
48026,42.53879,,,,,,,,,,,,,
48027,42.94466,,,,,,,,,,,,,
48028,42.58947,,,,,,,,,,,,,
48030,42.46193,,,,,,,,,,,,,
48032,43.13278,,,,,,,,,,,,,
48033,42.46478,,,,,,,,,,,,,
48034,42.49689,,,,,,,,,,,,,
48035,42.55615,,,,,,,,,,,,,
48036,42.59227,,,,,,,,,,,,,
48038,42.6054,,,,,,,,,,,,,
48039,42.69664,,,,,,,,,,,,,
48040,42.90983,,,,,,,,,,,,,
48041,42.93861,,,,,,,,,,,,,
48042,42.68673,,,,,,,,,,,,,
48043,42.59763,,,,,,,,,,,,,
48044,42.64988,,,,,,,,,,,,,
48045,42.59121,,,,,,,,,,,,,
48047,42.67754,,,,,,,,,,,,,
48048,42.7417,,,,,,,,,,,,,
48049,43.0361,,,,,,,,,,,,,
48050,42.78486,,,,,,,,,,,,,
48051,42.69067,,,,,,,,,,,,,
48054,42.77054,,,,,,,,,,,,,
48059,43.08253,,,,,,,,,,,,,
48060,42.97835,,,,,,,,,,,,,
48062,42.84899,,,,,,,,,,,,,
48063,42.85581,,,,,,,,,,,,,
48064,42.76719,,,,,,,,,,,,,
48065,42.84554,,,,,,,,,,,,,
48066,42.50735,,,,,,,,,,,,,
48067,42.49053,,,,,,,,,,,,,
48069,42.47151,,,,,,,,,,,,,
48070,42.48161,,,,,,,,,,,,,
48071,42.50726,,,,,,,,,,,,,
48072,42.49789,,,,,,,,,,,,,
48073,42.51919,,,,,,,,,,,,,
48074,42.9484,,,,,,,,,,,,,
48075,42.4618,,,,,,,,,,,,,
48076,42.49754,,,,,,,,,,,,,
48079,42.8576,,,,,,,,,,,,,
48080,42.46418,,,,,,,,,,,,,
48081,42.4955,,,,,,,,,,,,,
48082,42.5271,,,,,,,,,,,,,
48083,42.557,,,,,,,,,,,,,
48084,42.56065,,,,,,,,,,,,,
48085,42.6006,,,,,,,,,,,,,
48088,42.51573,,,,,,,,,,,,,
48089,42.4702,,,,,,,,,,,,,
48091,42.4681,,,,,,,,,,,,,
48092,42.51308,,,,,,,,,,,,,
48093,42.51483,,,,,,,,,,,,,
48094,42.73645,,,,,,,,,,,,,
48095,42.77977,,,,,,,,,,,,,
48096,42.76132,,,,,,,,,,,,,
48097,43.12639,,,,,,,,,,,,,
48098,42.59903,,,,,,,,,,,,,
48101,42.25976,,,,,,,,,,,,,
48103,42.2581,,,,,,,,,,,,,
48104,42.26343,,,,,,,,,,,,,
48105,42.33117,,,,,,,,,,,,,
48108,42.22206,,,,,,,,,,,,,
48109,42.28408,,,,,,,,,,,,,
48111,42.17976,,,,,,,,,,,,,
48114,42.56784,,,,,,,,,,,,,
48116,42.50428,,,,,,,,,,,,,
48117,42.04984,,,,,,,,,,,,,
48118,42.31151,,,,,,,,,,,,,
48120,42.30524,,,,,,,,,,,,,
48122,42.28018,,,,,,,,,,,,,
48124,42.29828,,,,,,,,,,,,,
48125,42.27793,,,,,,,,,,,,,
48126,42.32999,,,,,,,,,,,,,
48127,42.33663,,,,,,,,,,,,,
48128,42.32054,,,,,,,,,,,,,
48130,42.3547,,,,,,,,,,,,,
48131,41.96553,,,,,,,,,,,,,
48133,41.78428,,,,,,,,,,,,,
48134,42.10813,,,,,,,,,,,,,
48135,42.32438,,,,,,,,,,,,,
48137,42.46191,,,,,,,,,,,,,
48138,42.13156,,,,,,,,,,,,,
48139,42.45298,,,,,,,,,,,,,
48140,41.88141,,,,,,,,,,,,,
48141,42.29349,,,,,,,,,,,,,
48143,42.45877,,,,,,,,,,,,,
48144,41.75325,,,,,,,,,,,,,
48145,41.85122,,,,,,,,,,,,,
48146,42.24322,,,,,,,,,,,,,
48150,42.36859,,,,,,,,,,,,,
48152,42.42597,,,,,,,,,,,,,
48154,42.39737,,,,,,,,,,,,,
48157,41.81495,,,,,,,,,,,,,
48158,42.15564,,,,,,,,,,,,,
48159,42.02562,,,,,,,,,,,,,
48160,42.08256,,,,,,,,,,,,,
48161,41.90818,,,,,,,,,,,,,
48162,41.96045,,,,,,,,,,,,,
48164,42.1264,,,,,,,,,,,,,
48165,42.49968,,,,,,,,,,,,,
48166,41.98677,,,,,,,,,,,,,
48167,42.43455,,,,,,,,,,,,,
48168,42.40559,,,,,,,,,,,,,
48169,42.46348,,,,,,,,,,,,,
48170,42.36758,,,,,,,,,,,,,
48173,42.07638,,,,,,,,,,,,,
48174,42.20862,,,,,,,,,,,,,
48176,42.15067,,,,,,,,,,,,,
48177,41.8048,,,,,,,,,,,,,
48178,42.44463,,,,,,,,,,,,,
48179,42.03882,,,,,,,,,,,,,
48180,42.22605,,,,,,,,,,,,,
48182,41.7919,,,,,,,,,,,,,
48183,42.1361,,,,,,,,,,,,,
48184,42.27403,,,,,,,,,,,,,
48185,42.33579,,,,,,,,,,,,,
48186,42.29481,,,,,,,,,,,,,
48187,42.3292,,,,,,,,,,,,,
48188,42.28579,,,,,,,,,,,,,
48189,42.41137,,,,,,,,,,,,,
48190,42.13162,,,,,,,,,,,,,
48191,42.12022,,,,,,,,,,,,,
48192,42.21156,,,,,,,,,,,,,
48193,42.17341,,,,,,,,,,,,,
48195,42.20472,,,,,,,,,,,,,
48197,42.1973,,,,,,,,,,,,,
48198,42.27519,,,,,,,,,,,,,
48201,42.34706,,,,,,,,,,,,,
48202,42.37463,,,,,,,,,,,,,
48203,42.42176,,,,,,,,,,,,,
48204,42.36582,,,,,,,,,,,,,
48205,42.43317,,,,,,,,,,,,,
48206,42.3751,,,,,,,,,,,,,
48207,42.34753,,,,,,,,,,,,,
48208,42.34844,,,,,,,,,,,,,
48209,42.30524,,,,,,,,,,,,,
48210,42.33644,,,,,,,,,,,,,
48211,42.38175,,,,,,,,,,,,,
48212,42.41003,,,,,,,,,,,,,
48213,42.39787,,,,,,,,,,,,,
48214,42.36504,,,,,,,,,,,,,
48215,42.37523,,,,,,,,,,,,,
48216,42.32637,,,,,,,,,,,,,
48217,42.27803,,,,,,,,,,,,,
48218,42.27049,,,,,,,,,,,,,
48219,42.42573,,,,,,,,,,,,,
48220,42.45805,,,,,,,,,,,,,
48221,42.4272,,,,,,,,,,,,,
48223,42.39341,,,,,,,,,,,,,
48224,42.41074,,,,,,,,,,,,,
48225,42.43893,,,,,,,,,,,,,
48226,42.33182,,,,,,,,,,,,,
48227,42.38732,,,,,,,,,,,,,
48228,42.35562,,,,,,,,,,,,,
48229,42.24889,,,,,,,,,,,,,
48230,42.38353,,,,,,,,,,,,,
48233,42.32324,,,,,,,,,,,,,
